temperature_C,humidity_%,pressure_hPa,wind_speed_kmh,wind_direction_deg,precipitation_mm,visibility_km,dew_point_C,cloud_cover_%,solar_radiation_Wm2,uv_index,weather_condition
30.618101782710436,38.52142919229749,1019.6398788362281,9.782560294561476,56.16671055927715,0.07799726016810132,8.1161672243364,19.153397199610694,12.022300234864176,883.2290311184182,6.08233797718321,Sunny
9.548647782429915,94.97327922401266,984.2467822135656,15.454749016213018,66.02562354723618,11.084844859190754,3.6237821581611893,7.684757745145684,92.91229140198043,91.77793420835692,0.27898772130408367,Hail
-0.6178302719717275,80.99085529881074,989.1213996843408,33.55527884179041,71.88256157700951,15.284688768272233,3.9620728443102124,-1.710731097411723,96.07544851901439,25.57861855309373,0.13010318597055903,Hail
29.233283058799998,78.62528132298237,1011.1679469623292,35.661481921067974,35.161961042298195,1.3684660530243138,7.760609974958405,25.86716835426566,44.758845505563514,313.75540844608736,6.637281608315128,Windy
-1.1183002759997462,89.87566853061946,986.2342215217882,25.602040635334326,196.81570056358066,8.697089110510541,5.847923138822793,-3.6685659227219753,99.39498941564189,134.22410256414733,1.1957999576221703,Hail
8.828113525346753,72.65477506155759,983.9196572483829,11.356818667316142,117.11891907477516,12.77354579378964,2.3567451588694794,6.170638507042894,93.5675332669359,42.14017645310712,1.085392166316497,Hail
12.11386337462144,84.06590942262119,996.4910128735954,19.80330404900776,278.0081169467967,0.1987156815341724,4.027610585618012,7.667479089256938,94.13714687695234,209.3510752061481,2.5425406933718913,Overcast
18.888535820809086,50.75397185632818,1002.3173811905026,17.946551388133905,224.38732565792085,0.3308980248526492,5.254233401144095,14.9555888556621,69.75549966080241,418.8818535014192,3.9126724140656393,Cloudy
38.3081911386449,24.16644775485848,1007.391884918766,11.272182233898935,273.88261750208306,0.2806385987847481,9.541934359909122,28.333008753187336,10.454656587639882,771.0164073434198,6.10167650697638,Sunny
19.294697123919654,40.94287557060203,1012.7282082252756,9.7153397161449,183.085448819293,0.907566473926093,5.9971689165955,15.063548354812765,82.66653415629146,268.63944964748674,2.230939729486379,Cloudy
14.34627179370652,64.83663861762014,1013.5939530468514,17.121805693466253,228.02535234375244,0.8714605901877177,8.018360384495573,11.786561617048413,97.85117996979956,180.9013362873476,2.6148803103281253,Overcast
13.4413694988524,93.18003474971864,1006.6507788679152,2.279351625419417,153.75880390545228,0.16360295318449863,1.7353881081870526,13.434417368321208,90.21494605155132,41.7411003148779,0.22210781047073025,Foggy
16.558249775337877,80.12845514210883,1008.8581940782503,16.464058640415104,186.76462382761179,14.35736021900838,4.181777614275764,13.614685609895956,99.24894589884222,100.35645916507283,1.4917455176771564,Rainy
18.008783098167697,85.69680988754935,995.553304210318,11.095643339798968,180.96444836239013,0.6286968781249733,4.393232321183057,16.100517212201044,84.79123781333945,128.9789744182446,0.978905520555126,Drizzle
9.78475681165901,77.26165814534501,993.4427109481176,32.84858845986153,85.54951583726388,19.56432697223719,2.838915663596266,7.520145150471851,96.33529710760895,80.36620261121377,0.1805795401088166,Hail
30.023629947070855,79.62340194915208,973.7303702079971,32.85425990883348,212.72145954776704,37.1025744736913,0.5746452301753526,28.999443830472295,92.26495775197938,64.51727904094498,0.17436642900499144,Stormy
20.36406607153699,71.60206038901612,1013.7345997747346,7.062814162189898,122.78388637809306,0.11347352124058907,8.623468091392814,15.732048011394046,85.15883255430312,198.99760690512687,2.6344444004024314,Overcast
33.32801217399194,25.889517350680194,1009.8370458180091,3.21033598147669,322.99767286319764,0.4502090285816652,9.266202914546536,23.971893009797135,6.984191492253218,890.3822715480958,9.58844103981031,Sunny
2.741728485302346,91.19502183430495,1002.8406329230858,6.682799299900976,58.18633707406096,27.15951727875822,4.638574357957539,2.695743227219198,73.04414628598096,132.70035382161117,0.010123167692437374,Snowy
27.41212077126248,26.462013680997583,1018.8379039538538,10.475496373533806,80.73695140580152,0.35608961067376793,8.4744981749936,18.110521978625407,14.929828102360483,859.8531596188859,9.396893641976712,Sunny
19.86419338450515,77.04925810006415,996.8734953565619,10.515737045891502,95.47285236542116,0.24398964337908358,8.865052773762228,16.684900210504868,97.84093110354226,194.67079389958943,2.589622607083297,Overcast
21.534282210367497,87.30711653879078,999.8503538763773,13.90485975596089,260.0827614941419,6.33467488637626,2.145895798588723,19.243337618553163,83.54221358814098,238.09171687058287,2.861785731007762,Rainy
3.2972878044089704,74.80634801021777,990.3091323305773,23.566371251754507,154.14629339423317,29.06633493322275,6.7817198625355175,-0.9677594729278303,78.83346676208757,77.01954572038505,1.7022733430337138,Snowy
-0.24616992265583537,75.08478240058278,991.136025249167,38.08464322482343,250.5707268029903,16.4012234017873,1.4858824688538426,-2.476184376054175,99.90053850104263,21.012602285478604,1.0366593047274735,Hail
23.160596078919333,82.22305853262614,1008.9403148199053,15.53726125980664,129.41681443911187,0.29359184426449336,8.046805777392567,18.730255894881793,97.34144637160207,236.9860828834707,2.0226847977218756,Overcast
26.018195536246395,93.94885536900325,982.9992786155553,79.13768140803924,286.4853609969964,45.60021367270265,2.020978205831911,25.26702963096651,90.93981939840869,57.8280140996174,0.035942273796742086,Stormy
1.9839702719869026,86.2793390412273,985.7308250425657,27.724997817070324,10.980089978057794,5.746963774984288,5.113002803298292,0.2635889891643768,91.27060512651884,78.33648900822065,1.5399871061972217,Hail
-10.683579450063137,84.91561903276,991.7069492998753,6.033634423372154,191.2876673645333,17.137783405082985,4.824579408989239,-14.314036118676444,99.27556238387604,103.26006966023907,0.6459129458824919,Snowy
25.337420531993146,78.12496753786223,998.7794284141128,11.569127626845319,9.126267629564705,19.290319878880577,7.015880723073235,22.94547211980575,88.1790588882854,84.65886401416915,0.46931112801325814,Rainy
-9.995142036708094,81.96906658824481,1004.2919184540012,18.203947534354626,100.77620290053942,28.736227858569436,5.4273815001746115,-12.766912299265098,88.35162238703057,83.92001248555798,0.4954619790023149,Snowy
24.271672143815138,92.73538331393107,970.2878697725952,38.12508483548414,16.56095112783099,11.629152092758805,4.349572628049533,22.864356425055092,94.74173829087326,9.783416065100148,0.49161587511683236,Stormy
19.734717707805657,83.4640373982003,1001.5077747385697,8.985047343973735,221.70603529879793,2.087734127169109,3.2265200488602224,18.360105093179186,92.51719831428473,200.62725171601755,1.7129796823766446,Drizzle
19.880404474284177,64.88803281244289,996.4113749480086,14.636289173094735,9.544071794983854,0.5857755812734633,8.701151207124788,16.15398194065654,87.76339852413044,196.49323276635297,1.9165057809830333,Overcast
18.184251839739026,88.24394426329576,1002.7220527560155,19.41785845735871,325.92623110418293,0.19579113478929644,4.346806504375827,15.881917835606746,80.364436513031,114.16644411338926,2.366013546832714,Overcast
15.925452429982977,79.56926890881284,1006.8975062193891,10.465438714716518,293.2086537320169,6.3552407206945984,2.7089889657299375,13.531978099254676,92.57885693559768,225.49440270541058,2.205213131411657,Rainy
7.052213955772729,78.46103717713919,983.5487908755945,32.51844254922575,290.46050613621503,24.810102840013467,3.0630883845571324,5.308177784187162,97.76412960741997,51.120531037952674,1.8615146512071294,Hail
23.58412751843012,88.57988054750037,1006.2630660168725,12.545428740846823,37.12459278093574,2.7563822666989166,5.526261862239286,21.75767005232238,86.40099202061224,279.1046456992401,0.7784033574683262,Drizzle
15.108376514802984,98.10763952838528,996.369300151792,8.19313637590415,342.02230813828976,2.8765178673438903,5.86718944061643,13.476539302633185,88.9689104395664,158.64215433961292,0.6573290907398319,Drizzle
21.725184560770384,95.0474905887536,1006.8736856558877,12.896181427945539,32.83419709752853,1.7360507617564536,3.2877938000832216,20.17565567844665,88.83061002746754,277.54083655165994,0.7018300251041574,Drizzle
16.521871213558875,74.28975046158507,1005.2302126343494,22.364361266325222,36.40416340420449,2.5980293161849515,6.20581478875472,15.376345200830487,96.43720118580713,191.24844543129925,0.2440463419256993,Rainy
16.102890283107495,99.59918735503527,997.4854159151224,17.412842941337818,292.6078442127009,18.997722970293314,7.916006382937225,13.596133912589611,87.52519171061832,66.70014333973376,2.3314407477823105,Rainy
8.376063746037076,94.24222009246976,1018.595315776421,1.1119748230615134,177.3450375447093,0.0022707289534838137,0.9904552197888399,8.319760470355238,82.37635832536144,11.752624677710488,0.6492103021160636,Foggy
26.95253855118508,57.50106295291479,1019.2434509694908,10.623058692855562,102.85635106146987,0.8685991281894603,5.89438335407781,21.062870932863245,60.36463424069449,490.9636480122917,2.1294797358517283,Cloudy
2.822862273961423,81.108044363452,1009.859295922386,6.475931294707977,199.3875423844755,29.14047099733477,4.138587065020893,-0.3241309167148896,90.87246066953851,90.90821295355465,1.2551161601681269,Snowy
27.011771743077205,97.03474031472967,970.9089276068291,49.66742327145612,342.14813426756115,45.61055135563665,2.5504553875357083,25.771506547474132,92.77381182981132,18.81211597237613,0.46369840493998216,Stormy
5.300283420390793,95.83656111850873,1006.1660195544748,9.743948076661665,355.03586801265703,0.13963234280394904,1.1185830960538288,4.990755804104465,96.27590039413897,68.47311725538793,0.1626169393448913,Foggy
38.663907767407636,34.67611728769507,1023.9959982658385,11.43435360904868,220.82947053688434,0.20912151814530944,9.865456966708027,27.199652209406004,0.9043734021237881,610.5467897989008,7.505853467512198,Sunny
29.726639969381996,99.61828387944834,973.0083378220705,71.58915007464947,137.12070838716775,48.79657591258413,4.289535154110689,28.04998255995972,94.68693159794971,41.48195023376652,0.27340707193070624,Stormy
15.563754966509272,97.29444752510106,1007.1935151369512,14.997176732861305,358.78926134660594,1.8885792640065686,6.8449370759025525,13.618989236626843,96.99294781354823,149.46962034863952,0.901088270620187,Drizzle
-3.0626087727275753,98.62153081776167,992.1234926890176,16.85928416510388,241.81224638610843,17.362564809157917,2.7908135901642024,-4.289723957126833,96.71573195592799,78.046155135569,1.5446367834712786,Hail
22.8024525166799,74.08726001274161,1006.0381367754898,44.63282900373852,315.5952969570042,0.8069657324247941,6.536060913802563,19.716104487739884,57.75686278368095,548.1238205413858,5.816319072396894,Windy
3.194462422633661,91.3637147558677,1005.2181699850182,3.5058755880659698,212.37036726766792,0.07844880901994647,0.9312023518450852,2.2903037281399126,86.965109340466,51.39894891598108,0.7836530127411431,Foggy
-7.069144353574597,84.88346800911494,1007.2472741749349,23.990412473152844,52.946453134453655,27.944453504521842,3.952697758477229,-8.360366295069388,83.77407268714784,196.0065150570954,0.9852361879857392,Snowy
29.931274154312625,29.002025629501773,1009.8029123755639,2.986223265412631,46.39669988783372,0.06402291947888622,8.303805387024589,21.375965463714984,12.817494896064293,672.7520337596579,7.382669133295453,Sunny
38.45182614859018,24.218849207886173,1018.3511547704205,4.240158325621188,69.22404677112148,0.02043430813323943,8.33787012614433,29.337464792462345,3.5402096855349363,635.4810135028223,6.482543484402403,Sunny
23.52934521639271,46.19001155217377,1007.2853972209615,12.551259062822854,248.5421383065715,0.039312139841098936,8.19764159563617,18.645644047919987,62.45277095846616,462.07358723203316,4.7626172015954396,Cloudy
10.916169397822957,68.30632944441611,1011.1240255958612,16.223895355754877,66.42756696829584,0.2093493233367103,5.85236051395691,7.462600442249893,92.36509543060592,155.33704593546585,1.9250694322662958,Overcast
21.21206407200635,61.10049608671794,1000.0487388868804,15.700243788268287,322.27446156739177,0.5116774421156661,6.660567426326578,18.89054803798702,88.9482473364691,179.89258996825347,1.4849410072694593,Overcast
